time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.1480000000000001,1.6840269096796476,[-78.32565841],-22.191428081358218,0.03621875516198725,0.0,0.999999998021076,0.0,0.9335752066516673,-0.09999999980210761,-0.09999999980210761,-0.09335752066516673,-0.09335752066516673
0.1500000000000001,1.60191377289301,[-105.25509069],-51.857964922388625,0.03478124845473816,0.3496894792404806,-0.0,0.5128956774998797,-0.0,0.03496894792404806,0.03496894792404806,0.051289567749987976,0.051289567749987976
0.1520000000000001,1.4393523542652114,[-58.23955995],-10.261148113571146,0.03348316018073655,0.0,1.000000058999134,0.2522297631023767,-0.0,-0.10000000589991341,-0.10000000589991341,0.025222976310237673,0.025222976310237673
0.1540000000000001,1.3367145416761337,[-85.85572345],-41.29857205666485,0.03214894017614875,0.0,0.9999999975223542,0.0,0.8751706719921941,-0.09999999975223543,-0.09999999975223543,-0.08751706719921942,-0.08751706719921942
0.1560000000000001,1.2521352272762762,[-80.81335854],-39.07551761913345,0.030924319651597493,0.7809642339320386,-0.0,0.4187201890549255,-0.0,0.07809642339320387,0.07809642339320387,0.04187201890549255,0.04187201890549255
0.1580000000000001,1.1422112503245643,[-50.7805665],-12.706858147195458,0.02982436687422766,0.0,1.0000000018844009,0.0,0.613053767304483,-0.10000000018844009,-0.10000000018844009,-0.06130537673044831,-0.06130537673044831
0.16000000000000011,1.0686228948546561,[-69.26123831],-33.64047514526665,0.02863022607161764,0.9999999972239074,-0.0,0.7083482319296982,-0.0,0.09999999972239075,0.09999999972239075,0.07083482319296983,0.07083482319296983
0.16200000000000012,0.9920648454101739,[-64.56638343],-31.497555252655065,0.02756630289820807,0.0,0.9999999999782946,0.0,0.32269487376317174,-0.09999999999782946,-0.09999999999782946,-0.03226948737631718,-0.03226948737631718
0.16400000000000012,0.8943672616488819,[-46.11876558],-16.306523521631007,0.026367051854006295,0.0,1.0000000005308465,0.0,0.9263655932597774,-0.10000000005308465,-0.10000000005308465,-0.09263655932597775,-0.09263655932597775
0.16600000000000012,0.865509103955456,[-56.61289887],-27.762595400887566,0.025282256080186184,0.17935346478256503,-0.0,0.3640325006298647,-0.0,0.017935346478256505,0.017935346478256505,0.03640325006298647,0.03640325006298647
0.16800000000000012,0.7620493755134793,[-42.80369746],-17.4020516065282,0.024342624550256105,0.0,0.5851678793025282,1.000000034089026,-0.0,-0.05851678793025283,-0.05851678793025283,0.10000000340890261,0.10000000340890261
0.17000000000000012,0.7749510113268467,[-50.22079416],-24.389093780045446,0.02339519760550306,0.0,0.999999999922897,0.0,0.28872196201778,-0.0999999999922897,-0.0999999999922897,-0.028872196201778,-0.028872196201778
0.17200000000000013,0.6655413841121627,[-42.33782301],-20.15311020470078,0.022497435387710363,0.0,0.4124663162825632,0.0,0.8158076204634803,-0.04124663162825632,-0.04124663162825632,-0.08158076204634804,-0.08158076204634804
0.17400000000000013,0.621428024386933,[-40.10938201],-19.3951145314889,0.021682740690932997,0.6310925596743931,-0.0,0.25246191167065796,-0.0,0.06310925596743931,0.06310925596743931,0.025246191167065796,0.025246191167065796
0.17600000000000013,0.561822308703418,[-26.25911532],-7.5317050286937945,0.02091166503892631,0.0,1.0000000013938533,0.5727498815282869,-0.0,-0.10000000013938533,-0.10000000013938533,0.05727498815282869,0.05727498815282869
0.17800000000000013,0.5521485495869684,[-36.22590871],-17.820957050992114,0.020077171155689345,0.0,0.4338193492035581,0.0,0.15563269773987568,-0.04338193492035581,-0.04338193492035581,-0.015563269773987568,-0.015563269773987568
0.18000000000000013,0.4895937582606039,[-30.13775026],-13.817958315132342,0.01937035227806298,0.3334242006461637,-0.0,0.0,0.5100143506318038,0.03334242006461637,0.03334242006461637,-0.05100143506318038,-0.05100143506318038
0.18200000000000013,0.4554870522768072,[-28.82497432],-13.642072573028395,0.018678090082582612,0.0,0.6079194844124215,0.16221560823890388,-0.0,-0.06079194844124215,-0.06079194844124215,0.01622156082389039,0.01622156082389039
0.18400000000000014,0.4128314091117495,[-19.73926231],-5.978215340286829,0.017920580751884848,1.0000000138951344,-0.0,0.2717352259442669,-0.0,0.10000000138951344,0.10000000138951344,0.027173522594426694,0.027173522594426694
0.18600000000000014,0.39594245372454134,[-25.88669886],-12.688617069083179,0.017265223105350985,0.0,0.9999999997764965,0.0,0.26869689416638043,-0.09999999997764965,-0.09999999997764965,-0.026869689416638046,-0.026869689416638046
0.18800000000000014,0.34894783737247637,[-17.28707989],-5.655485306495062,0.016456820818871593,0.0,1.0000000044259592,0.0,0.29635044099492225,-0.10000000044259592,-0.10000000044259592,-0.029635044099492226,-0.029635044099492226
0.19000000000000014,0.3223661124726588,[-19.17560676],-8.430069680980314,0.015767380933329495,0.8255097146940155,-0.0,0.3615587347888033,-0.0,0.08255097146940155,0.08255097146940155,0.03615587347888033,0.03615587347888033
0.19200000000000014,0.30246875436803744,[-19.27407892],-9.19178710936722,0.01520276612491654,0.0,0.9999999999442656,0.0,0.20158681666968897,-0.09999999999442656,-0.09999999999442656,-0.020158681666968898,-0.020158681666968898
0.19400000000000014,0.2706267829345125,[-10.99566202],-1.9747692594215156,0.014522209431892997,0.0,1.0000000005903993,0.0,0.19323430092488791,-0.10000000005903993,-0.10000000005903993,-0.019323430092488793,-0.019323430092488793
0.19600000000000015,0.25446510620443946,[-14.82519418],-6.343023968089414,0.01395391746801162,0.5459162193112468,-0.0,0.19743384931291755,-0.0,0.054591621931124684,0.054591621931124684,0.019743384931291755,0.019743384931291755
0.19800000000000015,0.23417281833374076,[-10.40443066],-2.5986700518547465,0.013504643507207767,0.0,1.0000000066538688,0.0,0.248169733534083,-0.10000000066538689,-0.10000000066538689,-0.024816973353408302,-0.024816973353408302
0.20000000000000015,0.22017805253788122,[-14.11649149],-6.7772230741339445,0.012967021133895818,0.6056439673552342,-0.0,0.24819457005507606,-0.0,0.06056439673552342,0.06056439673552342,0.024819457005507608,0.024819457005507608
0.20200000000000015,0.20255254869648923,[-10.58863258],-3.8368809524798104,0.012542343186042772,0.0,1.0000000035068108,0.0,0.238818499754229,-0.10000000035068109,-0.10000000035068109,-0.023881849975422902,-0.023881849975422902
